client_id,calls,minutes,messages,mb_used
200,52.0,372.8913024759824,15.0,15617.945949836481
201,41.0,334.9931677054149,50.0,16367.320919445432
202,87.0,588.9120406096076,23.0,22031.65656812857
203,33.0,228.96353500482917,0.0,18644.73263491176
204,26.0,150.13322766083257,17.0,9071.703290130548
205,95.0,674.5144639287645,12.0,2819.1086441563466
206,47.0,350.0223436992386,75.0,13993.128834667677
207,45.0,302.1493234836509,14.0,5106.7605028317375
208,20.0,82.9501449663826,25.0,15958.694548352256
209,65.0,456.0397570261903,9.0,18507.821577691488
210,29.0,204.4954638860126,55.0,12667.847889981344
211,72.0,534.7077410055758,0.0,17018.488089792496
212,17.0,115.96323742516678,38.0,14939.600982761154
213,25.0,190.95604968244274,11.0,8511.14305967748
214,44.0,313.0914497627376,135.0,28743.922233322755
215,39.0,305.599704652502,23.0,16963.864524369714
216,53.0,378.0085622691518,104.0,18623.413479334733
217,57.0,373.02144444688327,0.0,12046.542902851681
218,59.0,347.5163024946389,133.0,29166.79849928073
219,109.0,694.4678973671846,5.0,14063.24162375997
220,64.0,499.85294180328066,93.0,20898.69330142478
221,55.0,347.67089510511244,90.0,18798.450089210797
222,36.0,237.80008828369628,0.0,20711.14097667361
223,139.0,1155.8693484382816,70.0,12662.030411103768
224,65.0,476.70868425454205,22.0,10849.490969862823
225,20.0,189.02048593906773,41.0,5443.191670169447
226,60.0,473.1120349283519,94.0,15341.192545755248
227,91.0,559.6828830256892,197.0,37471.107321291616
228,95.0,632.0859726209173,34.0,21781.751282831763
229,30.0,189.70892819491854,16.0,21056.08470709563
230,34.0,249.08685804087986,12.0,13177.985671465254
231,71.0,485.1124145243885,29.0,26473.44943646735
232,49.0,310.515713090991,69.0,16830.139066504165
233,59.0,430.5136504044282,65.0,15178.237375207853
234,88.0,595.4375759995578,0.0,17558.57500618473
235,96.0,676.4500744598988,52.0,18591.825933133357
236,49.0,347.4707234818751,12.0,20220.468593456153
237,55.0,462.51678759018716,173.0,20850.299110349624
238,114.0,739.2869304217372,17.0,31793.58768105528
239,10.0,71.7998591521851,12.0,1358.6056100113524
240,3.0,21.19306531439288,45.0,14574.858343320513
241,5.0,24.431388669816055,0.0,2742.629943801914
242,152.0,997.2956552281115,181.0,36858.31591491819
243,96.0,575.966823355153,54.0,22159.207820566706
244,172.0,1191.0780444577101,56.0,13204.336320275626
245,42.0,272.2585856820498,8.0,12523.198460292757
246,17.0,126.1942057032632,49.0,30106.512054955485
247,0.0,0.0,36.0,14007.73404405498
248,131.0,778.0935963896438,0.0,19184.344643670836
249,43.0,305.6673222283326,61.0,15667.989459877064
250,56.0,390.6943733930821,24.0,23433.737006020136
251,101.0,645.5581189791266,54.0,20584.22083959128
252,42.0,248.66807351151513,45.0,27920.840498752117
253,94.0,692.3953021177832,166.0,12109.47469599512
254,64.0,417.31326133557076,0.0,19362.887401031992
255,43.0,245.169745669593,10.0,14391.845494528488
256,36.0,247.62361701523204,10.0,12436.532561982385
257,30.0,255.0391541768045,55.0,20883.616671832657
258,86.0,585.3636771826905,10.0,16647.806784266555
259,73.0,503.2295311710872,196.0,35871.5807104363
260,90.0,605.5872713325109,45.0,3375.6380540557875
261,60.0,433.27351020983883,28.0,24351.41070839203
262,51.0,358.10157902680885,110.0,15083.734052523567
263,54.0,354.21213043738857,42.0,15206.656527468052
264,0.0,0.0,21.0,21643.896535187225
265,66.0,491.25880743741357,16.0,19463.14599364803
266,12.0,89.55512268668834,8.0,2302.3507798275423
267,66.0,493.0774788154598,26.0,43496.117466784424
268,92.0,679.301480856784,59.0,40990.760443445106
269,57.0,410.0925590382432,71.0,16557.072053871565
270,51.0,368.3614963644933,4.0,28076.911868095096
271,44.0,327.1916263501016,37.0,21226.067363847484
272,67.0,548.0679173224956,30.0,15301.139460228163
273,77.0,508.4160114034389,42.0,23083.94718346032
274,57.0,413.3682007784559,0.0,18602.30342201492
275,44.0,326.7646710634391,37.0,22056.178329372204
276,63.0,442.19791826076255,55.0,12227.769146628874
277,68.0,464.5706858093524,43.0,15404.538498811797
278,37.0,289.99799939249516,0.0,15527.420731822636
279,22.0,148.44612698075636,103.0,23402.099163934832
280,54.0,312.8111313391431,22.0,15377.369495776435
281,58.0,369.63302209279794,49.0,12522.840353579542
282,2.0,5.304576786395324,22.0,3434.0877324103926
283,41.0,344.675945038889,0.0,15325.703927007646
284,32.0,287.48121976916997,29.0,11474.041347962002
285,16.0,94.68666374384618,90.0,21655.622717688915
286,41.0,283.4022854317402,15.0,6873.910353624522
287,4.0,19.11177677749599,8.0,3298.452484567635
288,79.0,502.8932342512627,28.0,14645.22880480673
289,37.0,250.76418426613878,87.0,15429.171912587488
290,80.0,511.1762546122772,55.0,19845.221183924867
291,111.0,772.9429927404015,67.0,4241.409452086534
292,67.0,415.1020764857274,59.0,15572.15305120963
293,8.0,72.55055880274534,0.0,12507.693265277218
294,85.0,652.9120604634741,5.0,22636.935792617616
295,82.0,597.1464441822868,0.0,17194.421756047093
296,83.0,603.9050387236259,3.0,23841.49848629363
297,102.0,609.2055179955119,64.0,17599.25888486997
298,122.0,736.3798535355169,18.0,14795.424985801259
299,46.0,254.4808171340621,49.0,28527.62758567769
300,53.0,334.4025871012623,54.0,10435.068969684808
301,68.0,451.5897720995036,79.0,14301.01658045173
302,67.0,417.1294176378757,0.0,18276.716124088693
303,77.0,449.135432203783,62.0,14947.47073439938
304,100.0,800.3923407338965,46.0,18699.175227710668
305,75.0,480.52002693179895,16.0,19966.49781841
306,39.0,273.0253550718867,38.0,20309.812255010587
307,51.0,292.85967142658416,11.0,9439.372931653117
308,36.0,274.14939501161683,152.0,25820.838627415607
309,110.0,764.3983406592203,0.0,8436.759513392195
310,53.0,417.9312720943311,60.0,6447.132826627442
311,81.0,571.8803430383733,21.0,23479.919929365227
312,105.0,802.7944379752852,74.0,11671.099286594974
313,16.0,116.01325603318219,17.0,4866.774717227807
314,13.0,74.62424132227159,34.0,7937.507741415576
315,97.0,676.6855031409464,16.0,19499.79113280198
316,75.0,572.8124801813294,34.0,16306.891768886782
317,51.0,379.40066373683544,48.0,16124.642230866319
318,91.0,603.507559750177,35.0,17594.734081899114
319,85.0,612.7925729017987,26.0,20832.777856170396
320,75.0,521.8284337895687,49.0,20985.34282188341
321,41.0,262.41637302552823,5.0,5635.511161010841
322,140.0,977.7335995976952,137.0,21102.974547246882
323,67.0,434.0132083043005,0.0,21167.468647931266
324,22.0,151.24078344954563,28.0,19295.18376379406
325,28.0,160.43900601634562,13.0,12600.560582376182
326,84.0,598.4816500032011,99.0,41988.47602333929
327,93.0,685.0173544533969,17.0,19486.72030136727
328,59.0,369.0102719821856,78.0,26184.696370780013
329,43.0,319.529602661823,73.0,17662.707244691763
330,48.0,385.93759973968565,137.0,11513.675635529207
331,14.0,112.4541680409762,2.0,6838.992478424889
332,60.0,343.2022613135555,49.0,14061.581121964246
333,91.0,666.6551274398314,92.0,15818.299440655011
334,72.0,497.6166152026744,11.0,43571.30576676337
335,44.0,309.7615594306793,62.0,11190.451460362305
336,10.0,63.4887802558351,0.0,2399.4299298424426
337,36.0,230.79309421941014,67.0,9874.95029473267
338,68.0,466.95325664025455,28.0,16172.454478360542
339,106.0,664.973371723567,69.0,18857.167962020216
340,45.0,254.57671905750746,60.0,12981.251947881172
341,108.0,732.0451453200455,4.0,12412.087465745228
342,27.0,178.94912113100332,20.0,9651.159662044633
343,81.0,496.5873563450927,0.0,19386.27497935516
344,65.0,448.0695849946061,60.0,25624.148068286544
345,79.0,470.88759673590147,16.0,18847.50469534395
346,50.0,355.49687405778513,54.0,18005.354403041078
347,26.0,170.28653236861592,22.0,6570.817933147831
348,76.0,511.00376944824774,13.0,18032.28901593196
349,66.0,504.33919427443175,36.0,25130.5622742095
350,65.0,426.7998783423319,40.0,22008.836775029635
351,0.0,0.0,8.0,35505.21086534892
352,31.0,178.8037559419274,18.0,28903.808411868704
353,72.0,527.1809371967663,28.0,18311.944106138875
354,38.0,251.5987271534287,0.0,19305.48761434473
355,31.0,223.7612642516844,0.0,37559.13581495669
356,1.0,11.954176312851404,138.0,32073.210098358635
357,40.0,230.79074250047327,52.0,20151.502424834507
358,68.0,423.27867652274546,77.0,14413.572068575584
359,55.0,359.07047556862557,5.0,8763.829399419115
360,84.0,587.5300411467427,0.0,25363.65504049886
361,77.0,543.5510537827338,54.0,11348.736871646617
362,36.0,198.9569053288062,38.0,18306.191206078718
363,108.0,695.9719129452833,2.0,33046.13619888468
364,44.0,350.0295845733396,30.0,17647.871563316807
365,20.0,131.9352838910346,22.0,30579.16365796925
366,61.0,331.2034105447921,35.0,16286.251939056016
367,66.0,375.146112231341,24.0,13424.645093360532
368,35.0,211.5010377224786,85.0,13504.620200387124
369,61.0,350.8735742346613,17.0,22481.88022024697
370,55.0,362.124176080223,100.0,23685.324599964133
371,80.0,509.37835875392403,75.0,8321.232002598752
372,126.0,826.0834582900812,43.0,24716.50920527761
373,115.0,876.4259626207469,1.0,10899.373366946063
374,54.0,386.4667544001941,0.0,16647.241683600492
375,111.0,767.1398284490168,0.0,8818.277905371318
376,45.0,279.00448145759304,14.0,14346.485694192002
377,61.0,433.7137403384778,37.0,22748.819472872015
378,65.0,484.7589408584901,27.0,12951.733085212532
379,60.0,515.6182255677076,106.0,4375.0916444970335
380,31.0,247.28221873909936,106.0,7410.5719547261215
381,86.0,551.0273328195047,30.0,12056.699892564357
382,130.0,802.25723438993,0.0,19896.61937539088
383,55.0,274.8470853479067,50.0,14501.035710870949
384,104.0,693.0526007003887,54.0,17994.119600815116
385,53.0,375.0531539268124,33.0,18448.54312411451
386,9.0,58.199430584317014,21.0,22735.70181623852
387,28.0,191.9506806321429,54.0,11366.582872341212
388,71.0,510.2225695481314,31.0,11075.48995104372
389,156.0,1256.6653624513992,51.0,31320.016738200156
390,0.0,0.0,21.0,20746.31654833617
391,35.0,206.0049318006614,14.0,30585.493190265996
392,53.0,397.7606746555593,41.0,13826.176915525906
393,86.0,579.2120774097791,51.0,12135.927179540575
394,115.0,787.5092046605644,52.0,27274.11279510771
395,151.0,980.9733558018717,77.0,21411.171170722402
396,52.0,323.82090687665243,41.0,18688.199291067882
397,81.0,551.1538743092406,47.0,17935.838180851464
398,94.0,595.2490282041032,4.0,14319.340589786721
399,32.0,231.57477921712126,15.0,18654.850646128503
400,39.0,312.66353012855444,21.0,15688.519503285932
401,58.0,381.01520238480094,0.0,18662.72515225534
402,64.0,544.7712996787075,32.0,16103.004877721547
403,46.0,335.186945671307,6.0,18062.947326383994
404,28.0,154.82657407944643,13.0,17798.12867099478
405,72.0,539.9284014694374,68.0,27656.35321306134
406,86.0,558.7743927080177,0.0,21205.93074853607
407,50.0,356.6779639562859,34.0,28667.58608368265
408,102.0,711.8562855216796,0.0,19264.885926467716
409,69.0,493.0761542635601,50.0,18189.600939105443
410,32.0,210.03567033208105,16.0,5675.59865172876
411,1.0,1.3608752643504896,39.0,18987.357473270302
412,83.0,662.3546056013198,22.0,25978.85127445924
413,64.0,401.8371079555331,39.0,36862.02011652492
414,7.0,65.720919953932,1.0,1191.837068952257
415,60.0,445.0933058348312,155.0,14926.809758576219
416,57.0,411.0389849092264,31.0,15039.955021931495
417,93.0,702.4454764600356,25.0,7403.500868019298
418,17.0,114.19305582061371,3.0,3450.2213058386787
419,81.0,597.4869828709925,58.0,16397.34756446936
420,80.0,623.9603423861937,26.0,21140.968271034744
421,68.0,412.32974549139874,24.0,11296.88827429403
422,133.0,785.1772003501873,0.0,21016.177946459724
423,69.0,426.2928020144646,48.0,34314.213116295134
424,114.0,710.6820071595644,29.0,31053.040952992676
425,89.0,585.9833347698197,34.0,9066.960740770897
426,33.0,182.23719907420013,33.0,17804.7897812359
427,58.0,393.9743188036578,2.0,19758.81637270171
428,97.0,636.856943315844,60.0,15189.603360528345
429,45.0,378.36939079025404,22.0,20650.203456103987
430,167.0,1178.459070689229,0.0,28619.76784228576
431,9.0,67.9034550919514,3.0,426.0721444703956
432,56.0,374.18497516916364,21.0,12828.857070619591
433,42.0,313.8937294785834,63.0,25241.157043546224
434,28.0,221.75596272819675,55.0,16982.757586412587
435,105.0,742.8845908213547,34.0,14876.608302254865
436,85.0,554.7901246741434,33.0,25593.403658242412
437,81.0,584.0278215383672,35.0,18159.24855931479
438,97.0,679.421892078423,48.0,22860.747902363695
439,57.0,379.9077305790543,5.0,17558.033642705486
440,55.0,322.9961475206926,27.0,12418.172524795693
441,93.0,599.4762862322533,51.0,8978.2735165538
442,22.0,171.04338959003596,13.0,4422.201762959655
443,67.0,490.0877068082921,0.0,18115.144498195634
444,75.0,481.2361080548228,55.0,18278.174311342696
445,61.0,449.6551618748898,0.0,29081.487875883886
446,86.0,619.606499934274,82.0,21183.651134610383
447,116.0,800.8978188002093,43.0,27073.514875679102
448,6.0,39.47096604345778,12.0,16225.867667296227
449,99.0,704.3622233931567,52.0,21554.48492298032
450,7.0,46.54883283247786,16.0,3861.750966295626
451,66.0,441.69474570585913,57.0,22400.89048663152
452,25.0,190.60291724301445,17.0,11219.553469361465
453,62.0,458.2942824589966,17.0,24950.602535826558
454,96.0,627.2846967708161,30.0,19251.606779579703
455,43.0,267.65234518912274,42.0,26896.615443579904
456,76.0,597.4981000804482,0.0,9842.824935707262
457,71.0,424.9908922832626,45.0,9156.037825953812
458,77.0,465.62681645726377,32.0,16547.66786031605
459,4.0,26.378076406439668,41.0,7309.586558258997
460,104.0,742.0994432109688,97.0,23133.967851482463
461,200.0,1467.004687128933,59.0,35822.887510891705
462,98.0,640.2122037806789,56.0,17083.631855338263
463,35.0,254.92518364088352,77.0,9844.03704100949
464,72.0,467.3553082930631,58.0,12276.325934282957
465,39.0,286.5532460406949,56.0,11458.391016465077
466,75.0,435.03659506371724,60.0,21492.459463077383
467,12.0,95.61825978763265,12.0,5882.84306905681
468,27.0,168.18604024629232,56.0,12964.862177631145
469,100.0,640.4641786685102,86.0,32107.572243944433
470,55.0,396.0672870758698,87.0,21623.924759524223
471,97.0,584.2572067636114,66.0,19226.673297689165
472,105.0,758.0304939642497,65.0,26199.548905424228
473,52.0,372.77480470600375,34.0,9791.310881613566
474,44.0,358.30399404654804,123.0,10671.637794358758
475,39.0,258.09242807648894,0.0,43508.067351338774
476,59.0,436.9011417005639,21.0,18841.601795271727
477,53.0,372.4104008738834,11.0,14909.943621586839
478,27.0,258.5838308288346,0.0,19324.589314343135
479,44.0,311.1939818107617,26.0,23601.09755351366
480,62.0,407.06294541254437,0.0,16381.912413995607
481,115.0,790.7815566886568,87.0,20153.53448221517
482,135.0,880.8310393753643,81.0,33437.79070006968
483,76.0,585.8982291874819,0.0,19432.22297671496
484,0.0,0.0,243.0,27100.461042688537
485,118.0,904.085127408904,27.0,23275.488160702454
486,109.0,671.7136832538681,117.0,16225.73519287755
487,37.0,280.25117770239086,51.0,22440.09581069999
488,51.0,316.8535443262895,0.0,19339.92451526588
489,48.0,301.2846565555938,66.0,12561.464908956486
490,64.0,391.1582828022303,76.0,21661.823517195713
491,78.0,586.8256044434988,27.0,23059.457756724853
492,171.0,1146.6091524715307,112.0,20095.600724776392
493,31.0,211.04417507568633,18.0,32134.808925894067
494,79.0,589.8640869399909,27.0,18912.054565395003
495,68.0,490.31038192034765,0.0,20132.73295802828
496,93.0,572.0842901747134,48.0,12141.165561669164
497,41.0,277.3657177857285,0.0,16534.034213699055
498,104.0,717.0092081830445,84.0,15001.631123691226
499,35.0,203.91870162864498,30.0,7792.921554109347
500,62.0,382.8448888602794,39.0,14708.346256052679
501,71.0,465.82299452854915,0.0,8119.9706806894255
502,76.0,564.127891018152,93.0,15064.781933474802
503,128.0,797.8474076207704,24.0,23826.67812694685
504,60.0,444.6781356092571,23.0,5604.610073462637
505,184.0,1229.4093662999,60.0,25877.377533362254
506,39.0,273.42553729751444,26.0,11639.694344697442
507,3.0,18.434233910855642,8.0,3789.579934152623
508,124.0,866.6055445666922,67.0,34970.36966843768
509,58.0,371.86957377121223,0.0,22457.439004418407
510,92.0,678.1699216595403,0.0,17425.66024948431
511,28.0,154.0446603155517,15.0,15351.13498819685
512,109.0,725.6431406541487,3.0,23618.53528522663
513,57.0,399.5617430335473,37.0,19452.938110484614
514,83.0,569.57128038902,36.0,19257.163035465743
515,24.0,160.55848732644804,34.0,6061.983240389632
516,48.0,342.88746114079095,58.0,16544.64928142679
517,35.0,221.98912932847622,0.0,5777.454354247364
518,65.0,467.02786775579483,90.0,14285.818275888963
519,23.0,138.76277792818837,4.0,5159.607855497527
520,95.0,599.7874485248313,48.0,21559.53694776911
521,33.0,257.219028825472,17.0,16882.94290733007
522,101.0,752.9015083954017,79.0,17796.19480497254
523,93.0,589.6000773940002,21.0,20617.730240946978
524,28.0,225.8504674074987,87.0,16604.92811372066
525,91.0,673.2677049136039,28.0,7524.432528993873
526,22.0,155.8499813101665,32.0,13631.488956803942
527,72.0,496.1763966615124,25.0,23339.061616389612
528,72.0,446.1234859866931,11.0,20670.709666291215
529,108.0,732.2224507583062,17.0,19285.354571031756
530,8.0,30.62437179283701,110.0,11966.365382505885
531,61.0,487.15712399079814,62.0,13673.313723856352
532,91.0,620.9618376041819,12.0,13813.922893314995
533,87.0,538.7732384145248,18.0,21107.559652342537
534,93.0,642.0109903637926,71.0,12199.503223209224
535,36.0,257.62127613790665,22.0,18950.223525539735
536,6.0,32.62860810554912,3.0,604.2805257758862
537,84.0,703.5301023018084,6.0,18026.68281068654
