client_id,calls,minutes,messages,mb_used
328,65.0,410.1597196925297,99.0,24036.87998073632
329,51.0,392.47541469443104,82.0,12924.26164612745
330,53.0,430.41103971522597,118.0,13732.334638707265
331,12.0,95.3272688580219,2.0,6680.043148813941
332,58.0,326.85699238923416,46.0,17404.34211646347
333,92.0,682.1996552216868,69.0,17188.737070586085
334,73.0,506.6400811642568,13.0,37471.147403516305
335,62.0,472.6261491393071,49.0,13513.296256803076
336,11.0,71.35859821797094,0.0,1736.8895073443387
337,64.0,478.782513172355,69.0,9801.059826446171
338,61.0,409.18238555583565,33.0,14691.47651317509
339,117.0,745.2022138260158,70.0,20792.95697185931
340,50.0,294.63178311608215,61.0,12988.470300817673
341,109.0,734.5668541924316,4.0,14990.15772636535
342,22.0,140.37749220321794,23.0,13871.940724151935
343,70.0,417.30140621607393,0.0,21183.319050210437
344,78.0,558.7280954750844,55.0,27925.22111495101
345,78.0,459.34298065361446,14.0,20384.29465211838
346,60.0,451.2567660287992,64.0,17665.862395563152
347,24.0,149.79578959279,24.0,5367.955629942851
348,78.0,533.093315846581,16.0,21175.784896827477
349,59.0,443.72847017361335,39.0,30330.58765479893
350,73.0,484.8409208002416,36.0,21393.87211686422
351,0.0,0.0,9.0,38235.24905452681
352,28.0,154.23311442182606,18.0,22684.615182601756
353,72.0,527.3375280553911,34.0,19639.35753136327
354,42.0,280.60242665693454,0.0,19101.51541158133
355,29.0,202.62789206246327,0.0,40500.427792364666
356,1.0,13.68803709225863,105.0,28826.351955288043
357,32.0,174.93781003893184,60.0,18611.950865079965
358,54.0,319.93134233573164,68.0,19234.620930283927
359,64.0,433.68554800701475,5.0,7719.0901622219335
360,85.0,600.4331130277042,0.0,20335.683461416313
361,72.0,501.4118946149231,48.0,12929.168905912458
362,51.0,307.29762593574003,39.0,17677.821678826316
363,113.0,736.1581589263628,2.0,32723.190208473174
364,47.0,376.5393041854017,36.0,14259.618261383444
365,21.0,137.9083921194242,21.0,27039.350250343567
366,55.0,293.59516066093454,38.0,20023.39279675169
367,51.0,277.7347059678609,20.0,16958.39367382009
368,33.0,199.73152250440418,105.0,12741.493741669798
369,58.0,331.03986413956505,17.0,18426.258764031998
370,66.0,452.28672143577586,98.0,30004.599568249527
371,84.0,539.37856801312,102.0,8823.30266047775
372,117.0,755.2216072506584,39.0,20744.77367017791
373,110.0,835.1690609788586,1.0,10589.806207750866
374,72.0,545.4902278362467,0.0,20637.578131047023
375,81.0,532.0988805148542,0.0,9129.884286070375
376,37.0,218.29317921803008,15.0,14021.329775719014
377,56.0,389.87873361086923,46.0,21991.822866101847
378,62.0,453.34612775621144,34.0,16391.618584600088
379,59.0,503.34980996739984,115.0,5200.324210407192
380,31.0,249.62844138904356,96.0,12187.185615328352
381,78.0,488.4603810676179,33.0,14530.708598228688
382,140.0,873.3543081660579,0.0,28461.965694928487
383,47.0,224.42710909488858,52.0,17045.9474318469
384,93.0,604.4267696247925,56.0,15665.652079300897
385,84.0,686.9621580730683,33.0,19045.29987867302
386,19.0,144.29987755397138,20.0,21987.966997854568
387,36.0,255.34255730508454,50.0,9113.71296034307
388,74.0,536.8121009238024,43.0,11905.910768444355
389,119.0,921.3209603991916,59.0,30674.271504958306
390,0.0,0.0,26.0,20787.08255807947
391,41.0,247.0812981463379,17.0,27293.75982788928
392,64.0,498.7839044697883,42.0,16128.855924060888
393,101.0,701.8260911160371,51.0,21394.029154619708
394,139.0,994.501701117591,71.0,26562.537474279117
395,144.0,925.1775275122986,109.0,18290.050425242072
396,57.0,364.49655438698335,43.0,14288.862180179802
397,79.0,538.6295363828732,50.0,21891.213116933093
398,89.0,559.6113450126562,4.0,11452.166808920847
399,30.0,215.4194732596989,14.0,18451.93405254772
400,36.0,282.3427845383148,24.0,13597.144381731598
401,51.0,327.78581822915163,0.0,21233.922944972688
402,56.0,467.9846073867495,28.0,18814.537776346817
403,40.0,288.20215083681273,6.0,18452.19340396919
404,29.0,161.77809466808722,13.0,15152.42006114977
405,75.0,566.2950245555933,73.0,19850.78304916412
406,88.0,574.8127632047729,0.0,18765.225133174743
407,56.0,404.5526881767901,41.0,21652.289872792495
408,86.0,585.5146932880215,0.0,15265.328187372637
409,71.0,508.0448403750632,43.0,16867.008082307777
410,37.0,249.9560460328612,13.0,6997.668035134212
411,1.0,2.122519254749446,33.0,21901.250988809083
412,82.0,644.6876658898941,22.0,25871.22464248827
413,58.0,358.30481669299814,34.0,33909.04690936224
414,8.0,78.3807436224861,1.0,1705.1602749395033
415,65.0,491.04048017203536,127.0,16687.85062292177
416,62.0,453.3797678562027,29.0,15773.534315293116
417,64.0,454.5276598356587,25.0,7983.70057899106
418,14.0,86.04613260980534,3.0,2368.4136498025614
419,91.0,689.7326587378835,67.0,23088.01324655929
420,63.0,469.4730052876245,21.0,16122.236324511943
421,90.0,574.5373804261785,28.0,9364.056984985953
422,128.0,749.5272173972218,0.0,20650.915279032764
423,93.0,618.0440044544108,43.0,27425.80642554931
424,121.0,764.8362700883455,28.0,29080.564699583
425,93.0,617.7563413336354,37.0,8378.173820468879
426,35.0,190.36894922744227,30.0,20935.623465933655
427,82.0,605.9127736788303,2.0,23743.2335492147
428,88.0,569.7275613392366,62.0,15389.194879511306
429,34.0,267.77315373372835,19.0,23098.97259339143
430,138.0,940.8330993518692,0.0,32523.15660588354
431,10.0,81.90299553093723,3.0,363.65790863688676
432,53.0,344.5560757290465,24.0,12541.211398096244
433,61.0,490.8340970138661,66.0,26438.822971886206
434,33.0,261.90698976833096,60.0,18225.26683149522
435,97.0,671.154264139765,30.0,19115.10830575707
436,82.0,526.7601363197076,32.0,28909.167715518
437,58.0,390.97819015500824,38.0,16123.767739423796
438,75.0,504.1465264890151,41.0,28755.28677645651
439,55.0,369.650232836246,3.0,21402.05076597083
440,71.0,442.7399905651413,30.0,9867.174971814393
441,81.0,503.208710078434,46.0,12108.506140681693
442,29.0,244.51104587250376,11.0,4601.769875652406
443,58.0,410.30312284821434,0.0,21863.925971205055
444,55.0,329.7509959573352,56.0,19392.475891766608
445,87.0,697.3815366550203,0.0,22914.227001012463
446,85.0,606.7664859182676,66.0,17973.78637725121
447,104.0,700.1022946731658,45.0,33905.208791499936
448,6.0,41.00215328996623,11.0,15832.699261863547
449,98.0,700.6159928801625,58.0,23755.2463526933
450,6.0,36.25266862204425,16.0,4439.889884581314
451,96.0,695.2447144985633,58.0,24885.8406175792
452,27.0,204.6329459072095,20.0,12198.72682076874
453,57.0,415.81194209717245,16.0,20076.928849925218
454,94.0,608.1328909099518,26.0,20284.687984583656
455,39.0,242.60111086926938,42.0,24127.418027003638
456,70.0,535.011036457197,0.0,11727.259645694283
457,121.0,814.5368804056072,42.0,9762.352945086803
458,50.0,278.71820786986996,32.0,17110.16157382207
459,5.0,34.31966513385882,36.0,7683.0340014562735
460,103.0,727.0091630585304,86.0,29022.091394752333
461,162.0,1052.493749886868,50.0,32861.25152394856
462,88.0,566.2835382745261,59.0,18787.655212306003
463,38.0,284.20028577531144,75.0,10667.145753979581
464,75.0,493.14407122074226,60.0,12404.051343807992
465,45.0,338.7913147104906,63.0,14909.875849768106
466,73.0,423.41320943823735,65.0,23364.492929018466
467,10.0,77.17582476348863,11.0,6665.364603244603
468,44.0,318.7271392742008,52.0,16765.89209664478
469,104.0,669.708506653731,78.0,31067.807428139764
470,57.0,412.25845106367734,82.0,18594.11274734121
471,84.0,496.0730550173942,54.0,15385.390748953974
472,98.0,701.2913741835761,66.0,24986.2041697944
473,57.0,415.8409712729685,45.0,8883.389821726349
474,50.0,413.94794653413373,105.0,13039.123592240736
475,36.0,237.95627222129835,0.0,31588.664088008925
476,53.0,385.27908036521495,25.0,20599.46738441904
477,48.0,330.62903653015854,10.0,11076.159528161654
478,35.0,362.34939643073847,0.0,21315.742072156645
479,50.0,368.4694700945789,23.0,19585.980132145065
480,64.0,423.16493827702266,0.0,17868.77360235323
481,152.0,1111.2127345230176,107.0,18553.371301376428
482,165.0,1128.0623859948112,91.0,38510.552999510335
483,76.0,588.1634977043806,0.0,19434.19201926963
484,0.0,0.0,192.0,34081.82652727425
485,86.0,620.5307587580112,27.0,22154.864394280896
486,119.0,744.2794929679129,98.0,15663.888815126342
487,38.0,290.17060930247914,55.0,26684.55759862179
488,53.0,334.12278179025924,0.0,15740.657193783758
489,51.0,324.2417404944334,75.0,14404.403775294119
490,53.0,311.62453245345995,70.0,24290.21011793136
491,89.0,683.5298878746224,29.0,22155.00404396814
492,181.0,1226.6667858206608,135.0,20062.472584683954
493,30.0,205.87220839846947,22.0,23866.645246672088
494,61.0,434.33516743805893,27.0,15801.350967745495
495,60.0,421.51527499012275,0.0,18279.32893112482
496,86.0,520.569040260843,50.0,12713.177833658208
497,37.0,246.60794951582136,0.0,14941.007591905176
498,79.0,520.6892743490905,88.0,14541.010379794032
499,53.0,340.18999258332065,31.0,7828.805784408266
500,53.0,324.2369140790565,41.0,20234.521229941685
501,82.0,547.2874503334489,0.0,8869.714483443602
502,74.0,546.5034812541363,120.0,14008.249337012721
503,137.0,866.7647866991772,27.0,23159.56924894276
504,55.0,404.3197053276208,22.0,5511.6661124422435
505,178.0,1183.8765393563974,55.0,31477.446472505282
506,44.0,323.12499264150426,38.0,11569.296768472692
507,4.0,22.51858923950191,8.0,4499.231810302196
508,139.0,993.0914574973199,83.0,38377.8619020301
509,71.0,478.0081595619125,0.0,22588.65339032735
510,80.0,575.7922480388683,0.0,16437.661778789945
511,38.0,226.51254250520353,13.0,15453.380195742076
512,128.0,875.8893072006013,3.0,19675.18673516287
513,71.0,525.5912630875515,45.0,20102.944571039807
514,85.0,583.99542757791,40.0,21704.598291385086
515,26.0,170.4304109601603,30.0,8603.773216091393
516,51.0,370.58069869557465,72.0,16581.11822322506
517,33.0,205.38724718150405,0.0,5089.977372694885
518,67.0,490.2129393923529,74.0,12226.528068574928
519,23.0,137.9942136546263,5.0,3845.280800858051
520,114.0,748.6131051766877,59.0,26281.811969682265
521,44.0,361.96357878661155,14.0,15275.934510965531
522,85.0,613.3522141527833,68.0,19469.47489657027
523,96.0,612.8095097608865,19.0,20770.095614050413
524,38.0,335.9778160134745,79.0,13271.857986701854
525,79.0,568.1015307283683,33.0,8848.761765336787
526,24.0,180.65961636230577,33.0,11203.34191573485
527,77.0,539.2912926398868,26.0,21677.874391979785
528,50.0,287.49169643156654,10.0,18389.385453009392
529,103.0,685.2469477610742,16.0,22663.011783253554
530,9.0,35.97443990621964,103.0,15430.47993428418
531,62.0,490.59052884462784,64.0,14237.266234063056
532,60.0,377.4022902168992,14.0,13219.979434023839
533,59.0,338.4403987853125,18.0,20383.15496485412
534,97.0,674.5627907991485,88.0,14010.374613062559
535,56.0,438.1317618439241,21.0,13410.515019958679
536,6.0,32.02346449323119,3.0,667.8629141954633
537,79.0,651.8451003619723,6.0,12704.377578782294
